hwWlanApMac,hwWlanApSn,hwWlanApTypeInfo,hwWlanApName,hwWlanApGroup,hwWlanApRunState,hwWlanApSoftwareVersion,group_id
,21500844528SM2003563,AirEngine5761-11W,GuiZhou_DHZ_L11_D_WT10381,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,21500844528SM2003564,AirEngine5761-11W,GuiZhou_DHZ_D20_D_WT10407,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,21500844528SM2003568,AirEngine5761-11W,YunNan_MT_FJ72-TaDi,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,21500844528SM2003578,AirEngine5761-11W,JiangSu_XY_#05_U_WT09209,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,21500844528SM2003579,AirEngine5761-11W,JiangSu_XY_#18_U_WT09222,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,21500844528SM2003580,AirEngine5761-11W,JiangSu_LY_FJ10_D_WT01254,江苏-凌洋风电场804,11,V200R022C00SPC100,3691
,21500844528SM2003581,AirEngine5761-11W,GuiZhou_DHZ_D33_D_WT10391,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,21500844528SM2003582,AirEngine5761-11W,JiangSu_XY_#03_U_WT09207,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,21500844528SM2003584,AirEngine5761-11W,GuiZhou_DHZ_H03_D_WT11267,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,21500844528SM2003589,AirEngine5761-11W,JiangSu_XY_#11_U_WT09215,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,21500844528SM3004323,AirEngine5761-11W,FuJian_NRSC_FJ56_D_WT05657,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004355,AirEngine5761-11W,FuJian_NRYC_FJ03_D_WT00899,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004367,AirEngine5761-11W,FuJian_PTSH_FJ02_D_WT00848,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004374,AirEngine5761-11W,ZheJiang_DHT_WTG14_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004380,AirEngine5761-11W,FuJian_PTSH_FJ12_D_WT00858,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004382,AirEngine5761-11W,FuJian_PTSH_FJ10_D_WT00856,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004388,AirEngine5761-11W,FuJian_WJW_FJ02_D_WT00937,福建-乌礁湾风电场1402,11,,3519
,21500844528SM3004400,AirEngine5761-11W,FuJian_DMS_FJ05_D_WT03060,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004415,AirEngine5761-11W,ZheJiang_PA_P31_TaDi,浙江-磐安风电场1206,11,V200R022C00SPC100,3539
,21500844528SM3004418,AirEngine5761-11W,ZheJiang_HDS_F07_TaDi,浙江-鹤顶山风电场1201,11,V200R022C00SPC100,6615
,21500844528SM3004443,AirEngine5761-11W,FuJian_PTSH_FJ08_D_WT00854,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004444,AirEngine5761-11W,FuJian_PTSH_FJ11_D_WT00857,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004446,AirEngine5761-11W,FuJian_PTSH_FJ14_D_WT00860,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004448,AirEngine5761-11W,FuJian_PTSH_FJ03_D_WT00849,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004460,AirEngine5761-11W,FuJian_NRSC_FJ61_D_WT07816,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004462,AirEngine5761-11W,FuJian_PTSH_FJ04_D_WT00850,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004469,AirEngine5761-11W,FuJian_PTSH_FJ23_D_WT00869,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004471,AirEngine5761-11W,ZheJiang_HDP_F10_TaDi,浙江-皇帝平风电场1202,11,V200R022C00SPC100,6304
,21500844528SM3004472,AirEngine5761-11W,FuJian_DMS_FJ11_D_WT03066,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004473,AirEngine5761-11W,ZheJiang_HDS_F09_TaDi,浙江-鹤顶山风电场1201,11,V200R022C00SPC100,6615
,21500844528SM3004474,AirEngine5761-11W,FuJian_PTSH_FJ17_D_WT00863,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004477,AirEngine5761-11W,FuJian_PTSH_FJ37_D_WT00883,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004481,AirEngine5761-11W,ZheJiang_DHT_WTG19_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004483,AirEngine5761-11W,FuJian_WJW_FJ07_D_WT00942,福建-乌礁湾风电场1402,11,,3519
,21500844528SM3004485,AirEngine5761-11W,FuJian_PTSH_FJ01_D_WT00847,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004489,AirEngine5761-11W,FuJian_PTSH_FJ06_D_WT00852,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004491,AirEngine5761-11W,FuJian_GZ_FJ02_D_WT09246,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004493,AirEngine5761-11W,FuJian_GZ_FJ22_D_WT09267,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004506,AirEngine5761-11W,FuJian_PTSH_FJ50_D_WT00896,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004508,AirEngine5761-11W,ZheJiang_HDS_F04_TaDi,浙江-鹤顶山风电场1201,11,V200R022C00SPC100,6615
,21500844528SM3004509,AirEngine5761-11W,FuJian_PTSH_FJ07_D_WT00853,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004515,AirEngine5761-11W,FuJian_PTSH_FJ15_D_WT00861,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004525,AirEngine5761-11W,FuJian_PTSH_FJ43_D_WT00889,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004532,AirEngine5761-11W,FuJian_PTSH_FJ13_D_WT00859,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004540,AirEngine5761-11W,FuJian_PTSH_FJ20_D_WT00866,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004546,AirEngine5761-11W,FuJian_PTSH_FJ09_D_WT00855,福建-平潭世行风电场1403,4,,2075
,21500844528SM3004551,AirEngine5761-11W,FuJian_PTSH_FJ16_D_WT00862,福建-平潭世行风电场1403,11,V200R022C00SPC100,2075
,21500844528SM3004554,AirEngine5761-11W,Zhejiang-Hedingshan-FJ04-taji,浙江-鹤顶山风电场1201,11,V200R022C00SPC100,6615
,21500844528SM3004566,AirEngine5761-11W,FuJian_QL_FJ41_D_WT09500,福建-萩芦风电场1409,11,V200R022C00SPC100,1768
,21500844528SM3004574,AirEngine5761-11W,FuJian_WJW_FJ01_D_WT00936,福建-乌礁湾风电场1402,11,,3519
,21500844528SM3004600,AirEngine5761-11W,FuJian_WJW_FJ10_D_WT00945,福建-乌礁湾风电场1402,11,V200R022C00SPC100,3519
,21500844528SM3004626,AirEngine5761-11W,FuJian_NRYC_FJ07_D_WT00903,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004636,AirEngine5761-11W,FuJian_GZ_FJ19_D_WT09265,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004707,AirEngine5761-11W,FuJian_NRYC_FJ13_D_WT00909,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004708,AirEngine5761-11W,FuJian_NRYC_FJ14_D_WT00910,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004711,AirEngine5761-11W,FuJian_NRYC_FJ09_D_WT00905,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004713,AirEngine5761-11W,FuJian_NRYC_FJ05_D_WT00901,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004717,AirEngine5761-11W,FuJian_WJW_FJ14_D_WT00949,福建-乌礁湾风电场1402,11,V200R022C00SPC100,3519
,21500844528SM3004726,AirEngine5761-11W,FuJian_DMS_FJ20_D_WT03075,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004734,AirEngine5761-11W,FuJian_NRYC_FJ04_D_WT00900,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004738,AirEngine5761-11W,ZheJiang_PA_P14_TaDi,浙江-磐安风电场1206,11,V200R022C00SPC100,3539
,21500844528SM3004743,AirEngine5761-11W,ZheJiang_HDS_F14_TaDi,浙江-鹤顶山风电场1201,11,V200R022C00SPC100,6615
,21500844528SM3004008,AirEngine5761-11W,ZheJiang_DHT_WTG11_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004011,AirEngine5761-11W,FuJian_GS_FJ08_D_WT00923,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004012,AirEngine5761-11W,ZheJiang_DHT_WTG03_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004045,AirEngine5761-11W,ZheJiang_DHT_WTG09_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004097,AirEngine5761-11W,FuJian_SD_FJ38_D_WT13042,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004101,AirEngine5761-11W,FuJian_SD_FJ17_D_WT13025,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004102,AirEngine5761-11W,FuJian_GS_FJ07_D_WT00922,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004105,AirEngine5761-11W,ZheJiang_DHT_WTG01_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004106,AirEngine5761-11W,FuJian_GS_FJ13_D_WT05661,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004109,AirEngine5761-11W,FuJian_GS_FJ16_D_WT05664,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004111,AirEngine5761-11W,FuJian_DMS_FJ14_D_WT03069,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004138,AirEngine5761-11W,FuJian_SD_FJ37_D_WT13043,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004139,AirEngine5761-11W,FuJian_NRSC_FJ65_D_WT07820,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004142,AirEngine5761-11W,FuJian_NRSC_FJ13_D_WT05614,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004164,AirEngine5761-11W,ZheJiang_DHT_WTG10_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004183,AirEngine5761-11W,FuJian_NRSC_FJ36_D_WT05637,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004190,AirEngine5761-11W,FuJian_SD_FJ31_D_WT13049,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004195,AirEngine5761-11W,ZheJiang_DHT_WTG02_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004197,AirEngine5761-11W,FuJian_NRSC_FJ30_D_WT05631,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004199,AirEngine5761-11W,FuJian_SD_FJ25_D_WT13055,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004201,AirEngine5761-11W,FuJian_NRSC_FJ52_D_WT05653,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004213,AirEngine5761-11W,ZheJiang_DHT_WTG08_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004238,AirEngine5761-11W,ZheJiang_DHT_WTG04_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004239,AirEngine5761-11W,ZheJiang_DHT_WTG13_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004245,AirEngine5761-11W,FuJian_DMS_FJ12_D_WT03067,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004249,AirEngine5761-11W,FuJian_SD_FJ28_D_WT13052,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004252,AirEngine5761-11W,FuJian_WJW_FJ15_D_WT00950,福建-乌礁湾风电场1402,11,V200R022C00SPC100,3519
,21500844528SM3004255,AirEngine5761-11W,FuJian_NRSC_FJ23_D_WT05624,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004257,AirEngine5761-11W,FuJian_NRSC_FJ75_D_WT07830,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004260,AirEngine5761-11W,FuJian_NRSC_FJ55_D_WT05656,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004264,AirEngine5761-11W,FuJian_GS_FJ06_D_WT00921,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004265,AirEngine5761-11W,ZheJiang_DHT_WTG12_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004269,AirEngine5761-11W,FuJian_SD_FJ21_D_WT13059,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004270,AirEngine5761-11W,FuJian_GS_FJ05_D_WT00920,福建-高山风电场1408,11,V200R022C00SPC100,404
,21500844528SM3004280,AirEngine5761-11W,FuJian_SD_FJ22_D_WT13058,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004284,AirEngine5761-11W,ZheJiang_DHT_WTG06_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004285,AirEngine5761-11W,FuJian_NRSC_FJ10_D_WT05611,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004289,AirEngine5761-11W,FuJian_SD_FJ34_D_WT13046,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004293,AirEngine5761-11W,FuJian_SD_FJ18_D_WT13024,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004294,AirEngine5761-11W,ZheJiang_DHT_WTG18_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004295,AirEngine5761-11W,FuJian_DMS_FJ29_D_WT03084,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004298,AirEngine5761-11W,FuJian_WJW_FJ03_D_WT00938,福建-乌礁湾风电场1402,11,,3519
,21500844528SM3004299,AirEngine5761-11W,ZheJiang_DHT_WTG16_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004300,AirEngine5761-11W,FuJian_NRSC_FJ11_D_WT05612,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004303,AirEngine5761-11W,FuJian_DMS_FJ08_D_WT03063,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004304,AirEngine5761-11W,FuJian_SD_FJ15_D_WT13027,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004305,AirEngine5761-11W,FuJian_DMS_FJ30_U_WT03085,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004307,AirEngine5761-11W,FuJian_NRSC_FJ28_D_WT05629,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004308,AirEngine5761-11W,FuJian_SD_FJ13_D_WT13029,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004310,AirEngine5761-11W,ZheJiang_DHT_WTG05_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004313,AirEngine5761-11W,ZheJiang_DHT_WTG15_TaDi,浙江-东海塘风电场1203,11,V200R022C00SPC100,3697
,21500844528SM3004317,AirEngine5761-11W,FuJian_NRSC_FJ49_D_WT05650,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004318,AirEngine5761-11W,FuJian_SD_FJ11_D_WT13031,福建-三墩风电场140b,11,V200R022C00SPC100,8125
,21500844528SM3004320,AirEngine5761-11W,FuJian_QL_FJ01_D_WT08912,福建-萩芦风电场1409,11,V200R022C00SPC100,1768
,21500844528SM3004809,AirEngine5761-11W,FuJian_DMS_FJ03_D_WT03058,福建-大帽山风电场1401,11,V200R022C00SPC100,6302
,21500844528SM3004844,AirEngine5761-11W,FuJian_NRYC_FJ06_D_WT00902,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004847,AirEngine5761-11W,FuJian_GZ_FJ18_D_WT09261,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004877,AirEngine5761-11W,FuJian_GZ_FJ09_D_WT09252,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004902,AirEngine5761-11W,FuJian_GZ_FJ15_D_WT09259,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004919,AirEngine5761-11W,FuJian_WJW_FJ13_D_WT00948,福建-乌礁湾风电场1402,11,V200R022C00SPC100,3519
,21500844528SM3004923,AirEngine5761-11W,FuJian_NRYC_FJ08_D_WT00904,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004943,AirEngine5761-11W,FuJian_GZ_FJ04_D_WT09247,福建-官庄风电场140a,11,V200R022C00SPC100,3558
,21500844528SM3004950,AirEngine5761-11W,FuJian_NRYC_FJ12_D_WT00908,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM3004953,AirEngine5761-11W,FuJian_NRSC_FJ06_D_WT05607,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3004972,AirEngine5761-11W,FuJian_NRSC_FJ76_D_WT07831,福建-南日风电三场1406,11,V200R022C00SPC100,7629
,21500844528SM3005063,AirEngine5761-11W,FuJian_NRYC_FJ17_D_WT00913,福建-南日风电一场1405,11,V200R022C00SPC100,9382
,21500844528SM2000167,AirEngine5761-11W,GuangDong_HS_FJ03_U_WT12951,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000168,AirEngine5761-11W,GuangDong_HS_FJ21_D_WT12933,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000171,AirEngine5761-11W,HaiNan_EM_EM26_D_WT06508,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000173,AirEngine5761-11W,HuBei_HC_A04_D_WT13114,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000174,AirEngine5761-11W,GuangDong_HS_FJ24_D_WT12930,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000175,AirEngine5761-11W,HuBei_HC_A05_D_WT13113,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000176,AirEngine5761-11W,HaiNan_EM_EM12_D_WT06494,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000177,AirEngine5761-11W,AnHui_HL_B23_D_WT12520,安徽-横龙风电场1106,11,V200R020C10SPC100,1640
,21500844528SM2000179,AirEngine5761-11W,GuangXi_SFL_FJ28_D_WT14061,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000181,AirEngine5761-11W,AnHui_HL_A20_D_WT11793,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000182,AirEngine5761-11W,GuangDong_EL_FJ18_D_WT11598,广东-鹅岭风电场2902,11,V200R022C00SPC100,2081
,21500844528SM2000183,AirEngine5761-11W,GuangDong_SMQ_FJ23_D_WT14091,广东-山门前风电场2903,11,V200R022C00SPC100,6781
,21500844528SM2000184,AirEngine5761-11W,AnHui_HL_A01_D_WT11812,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000185,AirEngine5761-11W,HuBei_HC_A07_D_WT13111,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000186,AirEngine5761-11W,AnHui_LH_A20_D_WT10315,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000187,AirEngine5761-11W,GuangDong_SMQ_FJ19_D_WT14095,广东-山门前风电场2903,11,V200R022C00SPC100,6781
,21500844528SM2000188,AirEngine5761-11W,AnHui_LH_A15_D_WT10320,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000189,AirEngine5761-11W,AnHui_HL_A15_D_WT11798,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000190,AirEngine5761-11W,HuBei_HC_A24_D_WT13094,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000192,AirEngine5761-11W,HuBei_HC_A10_D_WT13108,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000193,AirEngine5761-11W,AnHui_HL_A06_D_WT11807,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000194,AirEngine5761-11W,GuangDong_EL_FJ28_D_WT11588,广东-鹅岭风电场2902,11,V200R022C00SPC100,2081
,21500844528SM2000195,AirEngine5761-11W,GuangXi_SFL_FJ05_D_WT14084,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000196,AirEngine5761-11W,AnHui_HL_A10_D_WT11803,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000197,AirEngine5761-11W,AnHui_LH_B17_D_WT13165,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000199,AirEngine5761-11W,GuangDong_HS_FJ17_D_WT12937,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000200,AirEngine5761-11W,GuangDong_EL_FJ29_D_WT11587,广东-鹅岭风电场2902,11,V200R022C00SPC100,2081
,21500844528SM2000202,AirEngine5761-11W,GuangXi_SFL_FJ13_D_WT14076,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000203,AirEngine5761-11W,GuangDong_HS_FJ08_U_WT12946,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000206,AirEngine5761-11W,GuangXi_SFL_FJ08_D_WT14081,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000208,AirEngine5761-11W,AnHui_HL_B04_D_WT12539,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000209,AirEngine5761-11W,HaiNan_EM_FJ25_D_WT02485,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000210,AirEngine5761-11W,HuBei_HC_A16_D_WT13102,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000212,AirEngine5761-11W,AnHui_LH_A22_D_WT10313,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000213,AirEngine5761-11W,AnHui_HL_A11_D_WT11802,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000215,AirEngine5761-11W,ShangHai-ChongMing-FJ18-1-AP,上海-崇明北堡风电场2201,11,V200R022C00SPC100,2766
,21500844528SM2000216,AirEngine5761-11W,A01-TaDi,广东-鹅岭风电场2902,11,V200R020C10SPC100,2081
,21500844528SM2000217,AirEngine5761-11W,HuBei_HC_A01_D_WT13117,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000218,AirEngine5761-11W,JiangSu_LN_FJ46_U_WT11352,江苏-李埝风电场809,11,V200R022C00SPC100,6631
,21500844528SM2000219,AirEngine5761-11W,HuBei_HC_A21_D_WT13097,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000222,AirEngine5761-11W,AnHui_LH_A02_D_WT10333,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000225,AirEngine5761-11W,GuangXi_SFL_FJ02_D_WT14087,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000226,AirEngine5761-11W,HaiNan_EM_EM24_D_WT06506,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000228,AirEngine5761-11W,HaiNan_EM_FJ27_D_WT02487,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000229,AirEngine5761-11W,GuangDong_HS_FJ12_D_WT12942,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000230,AirEngine5761-11W,HaiNan_EM_FJ20_D_WT02480,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000231,AirEngine5761-11W,GuangDong_SMQ_FJ04_D_WT14110,广东-山门前风电场2903,11,V200R022C00SPC100,6781
,21500844528SM2000232,AirEngine5761-11W,HaiNan_EM_FJ10_D_WT02470,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000233,AirEngine5761-11W,GuangXi_SFL_FJ34_D_WT14055,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000234,AirEngine5761-11W,AnHui_LH_B12_D_WT13170,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SM2000235,AirEngine5761-11W,HaiNan_EM_EM25_D_WT06507,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000236,AirEngine5761-11W,JiangSu_LN_FJ31_U_WT11367,江苏-李埝风电场809,11,V200R022C00SPC100,6631
,21500844528SM2000238,AirEngine5761-11W,AnHui_HL_A04_D_WT11809,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000239,AirEngine5761-11W,HaiNan_EM_EM23_D_WT06505,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000241,AirEngine5761-11W,JiangSu_LN_FJ41_U_WT11357,江苏-李埝风电场809,11,V200R022C00SPC100,6631
,21500844528SM2000242,AirEngine5761-11W,GuangXi_SFL_FJ01_D_WT14088,广西-四方岭风电场2002,11,V200R022C00SPC100,15033
,21500844528SM2000243,AirEngine5761-11W,GuangDong_SMQ_FJ06_D_WT14108,广东-山门前风电场2903,11,V200R022C00SPC100,6781
,21500844528SM2000244,AirEngine5761-11W,GuangDong_SMQ_FJ03_D_WT14111,广东-山门前风电场2903,11,V200R022C00SPC100,6781
,21500844528SM2000245,AirEngine5761-11W,HuBei_HC_A11_D_WT13107,湖北-横冲风电场701,11,V200R022C00SPC100,7136
,21500844528SM2000246,AirEngine5761-11W,HaiNan_EM_EM03_D_WT05149,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000248,AirEngine5761-11W,HaiNan_EM_EM01_D_WT05146,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000249,AirEngine5761-11W,JiangSu_LN_FJ01_D_WT10755,江苏-李埝风电场809,11,V200R022C00SPC100,6631
,21500844528SM2000250,AirEngine5761-11W,HaiNan_EM_FJ33_D_WT02493,海南-峨蔓风电场1601,11,V200R022C00SPC100,6629
,21500844528SM2000251,AirEngine5761-11W,GuangDong_HS_FJ18_D_WT12936,广东-海山风电场2901,11,V200R022C00SPC100,2316
,21500844528SM2000252,AirEngine5761-11W,AnHui_HL_B13_D_WT12530,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000253,AirEngine5761-11W,AnHui_HL_B10_D_WT12533,安徽-横龙风电场1106,11,V200R022C00SPC100,1640
,21500844528SM2000254,AirEngine5761-11W,GuangDong_EL_FJ04_D_WT17117,广东-鹅岭风电场2902,11,V200R022C00SPC100,2081
,21500844528SM2000255,AirEngine5761-11W,JiangSu_LN_FJ20_D_WT10736.,江苏-李埝风电场809,11,V200R022C00SPC100,6631
